Datum;BundeslandID;Bevölkerung;Name;EingetrageneImpfungen;EingetrageneImpfungenPro100;Teilgeimpfte;TeilgeimpftePro100;Vollimmunisierte;VollimmunisiertePro100;Gruppe_<15_M_1;Gruppe_<15_W_1;Gruppe_<15_D_1;Gruppe_15-24_M_1;Gruppe_15-24_W_1;Gruppe_15-24_D_1;Gruppe_25-34_M_1;Gruppe_25-34_W_1;Gruppe_25-34_D_1;Gruppe_35-44_M_1;Gruppe_35-44_W_1;Gruppe_35-44_D_1;Gruppe_45-54_M_1;Gruppe_45-54_W_1;Gruppe_45-54_D_1;Gruppe_55-64_M_1;Gruppe_55-64_W_1;Gruppe_55-64_D_1;Gruppe_65-74_M_1;Gruppe_65-74_W_1;Gruppe_65-74_D_1;Gruppe_75-84_M_1;Gruppe_75-84_W_1;Gruppe_75-84_D_1;Gruppe_>84_M_1;Gruppe_>84_W_1;Gruppe_>84_D_1;Gruppe_<15_M_2;Gruppe_<15_W_2;Gruppe_<15_D_2;Gruppe_15-24_M_2;Gruppe_15-24_W_2;Gruppe_15-24_D_2;Gruppe_25-34_M_2;Gruppe_25-34_W_2;Gruppe_25-34_D_2;Gruppe_35-44_M_2;Gruppe_35-44_W_2;Gruppe_35-44_D_2;Gruppe_45-54_M_2;Gruppe_45-54_W_2;Gruppe_45-54_D_2;Gruppe_55-64_M_2;Gruppe_55-64_W_2;Gruppe_55-64_D_2;Gruppe_65-74_M_2;Gruppe_65-74_W_2;Gruppe_65-74_D_2;Gruppe_75-84_M_2;Gruppe_75-84_W_2;Gruppe_75-84_D_2;Gruppe_>84_M_2;Gruppe_>84_W_2;Gruppe_>84_D_2;Gruppe_NichtZuordenbar;EingetrageneImpfungenBioNTechPfizer_1;EingetrageneImpfungenModerna_1;EingetrageneImpfungenAstraZeneca_1;EingetrageneImpfungenBioNTechPfizer_2;EingetrageneImpfungenModerna_2;EingetrageneImpfungenAstraZeneca_2;EingetrageneImpfungenJanssen;ImpfstoffNichtZugeordnet_1;ImpfstoffNichtZugeordnet_2
2021-05-20T23:59:59+02:00;5;560710;Salzburg;276283;49.27377789;210252;37.49745858;67030;11.95448628;8;12;0;4189;3703;0;8727;8480;0;11433;11883;0;15871;17178;0;21869;22909;0;18881;21619;0;14283;17906;0;4126;7175;0;1;3;0;780;838;0;1527;2030;0;2006;3056;0;2529;4299;0;3965;4852;0;4778;4961;0;9283;11767;0;3817;6538;0;0;135641;19880;53718;51605;7087;7333;999;14;6
2021-05-20T23:59:59+02:00;6;1247077;Steiermark;587025;47.07207334;460325;36.91231576;129157;10.35677829;12;6;0;7939;7892;0;17520;18085;2;20972;23804;1;28371;33702;0;44857;48072;0;46863;52028;0;34380;44496;0;10800;20523;0;3;1;0;1412;1607;0;3325;5055;0;3862;7331;0;5219;10489;0;6999;9429;0;6153;6221;0;13962;18600;0;10185;19304;0;0;307813;46457;103587;100694;14856;11140;2457;11;10
2021-05-20T23:59:59+02:00;7;760105;Tirol;438712;57.71728906;303966;39.99000138;138294;18.19406529;3;8;0;6103;6191;0;12564;13081;0;15126;17248;1;24974;26862;1;34034;35430;0;25628;28600;0;18878;23539;0;5845;9850;0;0;3;0;3376;3315;0;5993;6166;0;6593;7826;0;8318;10180;0;9862;11080;0;10453;11513;0;12900;16203;0;5432;9081;0;0;200267;27378;72747;117518;8035;9174;3548;26;19
2021-05-20T23:59:59+02:00;8;399237;Vorarlberg;203030;50.85450497;159578;39.97074419;44640;11.18132838;0;0;0;2202;2368;0;4388;4835;0;8978;9737;0;16312;16874;0;19412;18742;0;13111;14165;0;9298;11417;0;2811;4928;0;0;0;0;604;590;0;889;1306;0;1082;1891;0;1769;3025;0;2782;3347;0;3207;2978;0;6384;7677;0;2587;4522;0;0;106967;15918;35503;32737;6850;3864;1188;2;1
2021-05-20T23:59:59+02:00;9;1920949;Wien;873516;45.47314895;627495;32.66588546;248371;12.92959886;31;33;0;12709;13667;0;33968;39183;0;35837;40926;2;40334;49857;0;62284;68730;0;47442;59106;0;39798;54741;0;9659;19188;0;1;1;0;3724;3398;0;8940;10934;0;8465;12245;2;9540;16340;0;13557;18335;0;20632;25908;0;30595;41515;0;8103;16136;0;0;423798;58830;142445;199634;34530;11816;2350;72;41
2021-05-20T23:59:59+02:00;10;8932664;Österreich;4475378;50.10126878;3268960;36.59557776;1227521;13.74193634;94;95;0;57144;56617;0;122276;130924;3;149566;171664;4;233798;269107;4;350334;369175;0;305747;342243;0;227297;289698;0;68269;124310;0;16;14;0;18064;17179;0;34361;42436;1;38192;58706;2;49960;83545;0;70961;88063;0;99395;109976;0;152691;195685;0;59744;108319;0;802;2170881;302867;773877;959448;152483;94329;21103;232;158
2021-05-21T23:59:59+02:00;0;;KeineZuordnung;60287;;42182;;18882;;3;1;0;533;654;0;1914;1838;0;2269;2302;0;2607;3968;1;2990;3738;0;2320;2405;0;3095;3115;0;2708;5111;0;0;0;0;146;180;0;581;684;0;618;979;0;636;1455;0;746;1155;0;962;945;0;1948;1991;0;1923;3718;0;825;28583;3915;8880;15088;1638;1359;777;27;20
2021-05-21T23:59:59+02:00;1;296010;Burgenland;160387;54.18296679;120595;40.7401777;40612;13.71980676;2;4;0;1723;1808;0;3388;3939;0;4604;6185;0;7117;9254;0;12039;12876;0;14975;15696;0;8564;10439;0;2746;5236;0;0;1;0;548;467;0;825;1194;0;1034;2141;0;1561;3118;0;2429;3094;0;3135;2696;0;5024;6049;0;2533;4763;0;0;82412;9782;27577;29570;5447;4774;820;4;1
2021-05-21T23:59:59+02:00;2;562089;Kärnten;287953;51.22907582;218189;38.81751822;72899;12.96929846;4;4;0;2902;3199;0;5381;6925;0;7673;10353;0;14487;18061;1;25044;27276;0;21934;24669;0;15928;20327;0;4845;9176;0;1;1;0;734;771;0;1412;2166;0;2015;3626;0;2906;5556;0;4302;5489;0;4158;4296;0;10047;13028;0;4348;8043;0;0;147147;21875;46001;49767;12205;7769;3135;31;23
2021-05-21T23:59:59+02:00;3;1690879;Niederösterreich;882610;52.1982945;604134;35.72899066;284500;16.82556824;18;19;0;12243;11454;0;21756;21552;1;25871;29901;0;39744;47029;0;61778;63904;0;61748;67464;0;46703;56882;0;13312;22755;0;6;3;0;4895;4021;0;7685;8511;1;8936;13184;0;12410;19723;0;16665;20281;0;28857;32783;0;34942;43092;0;10547;17958;0;0;366805;54428;176859;221384;33833;23246;6024;18;13
2021-05-21T23:59:59+02:00;4;1495608;Oberösterreich;753361;50.37155458;555214;37.1229627;199353;13.32922798;14;8;0;7703;6774;0;14874;14789;0;19404;21741;0;48929;50607;1;70426;71400;0;54326;58081;0;36783;47369;0;11499;20486;0;5;1;0;2429;2366;0;4042;5155;0;4590;7513;0;6281;10886;0;11400;12858;0;18798;19362;0;28292;36567;0;10365;18443;0;0;398535;47147;108294;148058;28442;21623;1206;32;24
2021-05-21T23:59:59+02:00;5;560710;Salzburg;283061;50.48260241;215171;38.37473917;69614;12.41533056;11;13;0;4446;3887;0;9172;8834;0;11916;12300;0;16541;17681;0;22452;23489;0;19066;21786;0;14314;17946;0;4131;7186;0;1;3;0;927;903;0;1784;2190;0;2250;3212;0;2771;4518;0;4215;5084;0;4935;5124;0;9398;11911;0;3825;6563;0;0;139045;20255;54133;52338;7185;8361;1724;14;6
2021-05-21T23:59:59+02:00;6;1247077;Steiermark;605659;48.56628741;472396;37.8802592;135875;10.89547799;12;6;0;8513;8443;0;18469;18880;2;21974;24722;1;29689;34900;0;46605;49893;0;47302;52488;0;34488;44650;0;10817;20542;0;3;1;0;1714;1769;0;3638;5344;0;4129;7719;0;5514;10968;0;7378;9882;0;6387;6475;0;15267;20136;0;10208;19343;0;0;319416;46543;103814;104432;15337;13484;2612;11;10
2021-05-21T23:59:59+02:00;7;760105;Tirol;450296;59.24128903;313144;41.19746614;140829;18.52757185;4;9;0;6396;6392;0;13174;13498;0;16320;18170;1;26888;28358;1;34987;36200;0;25733;28745;0;18932;23620;0;5851;9865;0;0;3;0;3436;3360;0;6086;6283;0;6705;7982;0;8465;10341;0;10099;11386;0;10788;11963;0;13012;16384;0;5442;9094;0;0;205027;29123;75290;119506;8111;9516;3677;27;19
2021-05-21T23:59:59+02:00;8;399237;Vorarlberg;208969;52.34209254;160555;40.21546099;49711;12.45150124;0;0;0;2231;2408;0;4471;4896;0;9199;9967;0;16362;16927;0;19465;18794;0;13142;14200;0;9315;11434;0;2812;4932;0;0;0;0;659;697;0;1014;1619;0;1254;2296;0;1992;3561;0;3342;4029;0;4043;3931;0;6429;7727;0;2591;4527;0;0;107823;15921;35512;34567;6851;6995;1297;2;1
2021-05-21T23:59:59+02:00;9;1920949;Wien;895073;46.59535469;640806;33.35882421;256994;13.37849157;33;33;0;13503;14391;0;35407;40642;0;37259;42334;2;41737;51055;0;63567;69881;0;47732;59448;0;39941;54922;0;9680;19239;0;1;1;0;3872;3579;0;9466;11536;0;9112;12954;2;10237;17186;0;14312;19298;0;21447;27026;0;30789;41812;0;8142;16222;0;0;434000;60531;143474;203995;35375;14856;2727;74;41
2021-05-21T23:59:59+02:00;10;8932664;Österreich;4587656;51.35820624;3342386;37.41757218;1269269;14.20929971;101;97;0;60193;59410;0;128006;135793;3;156489;177975;4;244101;277840;4;359353;377451;0;308278;344982;0;228063;290704;0;68401;124528;0;17;14;0;19360;18113;0;36533;44682;1;40643;61606;2;52773;87312;0;74888;92556;0;103510;114601;0;155148;198697;0;59924;108674;0;825;2228793;309520;779834;978705;154424;111983;23999;240;158
2021-05-22T23:59:59+02:00;0;;KeineZuordnung;60958;;42690;;19048;;3;1;0;545;672;0;1994;1869;0;2356;2346;0;2671;4018;1;3033;3785;0;2327;2418;0;3098;3116;0;2708;5113;0;0;0;0;146;183;0;586;691;0;630;988;0;649;1467;0;766;1175;0;979;974;0;1960;1997;0;1923;3719;0;831;29044;3942;8897;15189;1639;1420;780;27;20
2021-05-22T23:59:59+02:00;1;296010;Burgenland;165859;56.03155299;125414;42.36816324;41267;13.94108307;2;5;0;1809;1917;0;3542;4131;0;4793;6480;0;7514;9620;0;13326;14216;0;15126;15844;0;8601;10486;0;2755;5247;0;0;2;0;552;479;0;835;1196;0;1036;2148;0;1596;3148;0;2506;3172;0;3308;2833;0;5050;6092;0;2536;4778;0;0;87183;9822;27583;30205;5447;4792;822;4;1
2021-05-22T23:59:59+02:00;2;562089;Kärnten;295269;52.53064906;220166;39.16924188;78268;13.92448527;6;4;0;2974;3274;0;5507;7021;0;7800;10499;0;14745;18291;1;25338;27511;0;22047;24777;0;15961;20375;0;4850;9185;0;1;1;0;765;824;0;1480;2294;0;2117;3892;0;3089;5889;0;4782;6388;0;4571;4835;0;10789;13969;0;4413;8169;0;0;149086;21876;46006;53508;12205;9367;3165;33;23
2021-05-22T23:59:59+02:00;3;1690879;Niederösterreich;894992;52.93057635;615854;36.42212128;285235;16.86903676;18;20;0;12548;11707;0;22326;21990;1;26679;30587;0;42132;48920;0;63749;65569;0;62009;67735;0;46787;56970;0;13327;22780;0;6;3;0;4914;4049;0;7739;8599;1;9003;13273;0;12488;19817;0;16738;20365;0;28873;32808;0;34949;43102;0;10549;17959;0;0;377202;55487;177050;221582;33847;23696;6097;18;13
2021-05-22T23:59:59+02:00;4;1495608;Oberösterreich;756720;50.59614551;556817;37.23014319;201112;13.44683901;14;9;0;7777;6871;0;15004;14924;0;19609;21901;0;49170;50841;1;70568;71506;0;54353;58107;0;36790;47376;0;11504;20492;0;5;1;0;2500;2451;0;4128;5296;0;4693;7727;0;6404;11183;0;11569;13147;0;18864;19426;0;28308;36597;0;10368;18445;0;0;400106;47150;108319;148308;28442;23129;1209;33;24
2021-05-22T23:59:59+02:00;5;560710;Salzburg;284078;50.6639796;215897;38.50421787;69955;12.47614631;11;13;0;4479;3926;0;9240;8909;0;11989;12389;0;16632;17756;0;22516;23557;0;19086;21804;0;14318;17953;0;4131;7188;0;1;3;0;972;913;0;1817;2202;0;2281;3221;0;2802;4543;0;4263;5112;0;4960;5147;0;9410;11918;0;3826;6564;0;0;139702;20255;54152;52403;7185;8587;1774;14;6
2021-05-22T23:59:59+02:00;6;1247077;Steiermark;611606;49.04316253;477670;38.30316813;136570;10.95120831;13;6;0;8787;8796;0;18908;19396;2;22334;25364;1;30116;35709;0;47094;50558;0;47390;52610;0;34526;44693;0;10820;20547;0;3;1;0;1777;1810;0;3717;5383;0;4171;7753;0;5546;11013;0;7419;9931;0;6415;6501;0;15344;20233;0;10209;19344;0;0;324615;46572;103838;104743;15338;13845;2634;11;10
2021-05-22T23:59:59+02:00;7;760105;Tirol;454020;59.73122134;315071;41.45098375;142697;18.77332737;4;9;0;6456;6452;0;13326;13604;0;16493;18321;1;27158;28536;1;35415;36466;1;25759;28782;0;18940;23626;0;5852;9869;0;0;3;0;3445;3370;0;6119;6304;0;6736;8016;0;8504;10390;0;10152;11436;0;11305;12676;0;13153;16544;0;5445;9099;0;0;205716;29248;76332;121265;8114;9551;3748;27;19
2021-05-22T23:59:59+02:00;8;399237;Vorarlberg;215070;53.87025752;161311;40.4048222;55069;13.79356122;0;0;0;2266;2441;0;4579;4983;0;9395;10142;0;16390;16960;0;19480;18801;0;13152;14209;0;9317;11436;0;2817;4943;0;0;0;0;671;724;0;1051;1685;0;1304;2419;0;2078;3741;0;3686;4464;0;5805;6038;0;6472;7793;0;2596;4542;0;0;108563;15921;35515;38572;6851;8335;1310;2;1
2021-05-22T23:59:59+02:00;9;1920949;Wien;908523;47.29552945;651013;33.89017616;260253;13.5481473;34;34;0;13882;14793;0;36480;41558;0;38321;43264;2;42801;51952;0;64921;71164;0;47962;59785;0;40022;55069;0;9697;19272;0;1;1;0;3978;3675;0;9673;11801;0;9323;13218;2;10566;17514;0;14723;19667;0;21667;27312;0;30849;41902;0;8151;16230;0;0;443602;60884;143709;205938;35681;15848;2743;75;43
2021-05-22T23:59:59+02:00;10;8932664;Österreich;4647095;52.02361804;3381903;37.85995981;1289474;14.43549203;105;101;0;61523;60849;0;130906;138385;3;159769;181293;4;249329;282603;4;365440;383133;1;309211;346071;0;228360;291100;0;68461;124636;0;17;15;0;19720;18478;0;37145;45451;1;41294;62655;2;53722;88705;0;76604;94857;0;106747;118550;0;156284;200147;0;60016;108849;0;831;2264819;311157;781401;991713;154749;118570;24282;244;160
2021-05-23T23:59:59+02:00;0;;KeineZuordnung;61303;;42927;;19165;;3;1;0;550;681;0;2017;1887;0;2387;2361;0;2695;4048;1;3062;3813;0;2336;2423;0;3100;3119;0;2708;5114;0;0;0;0;149;191;0;593;696;0;634;998;0;662;1473;0;772;1184;0;992;981;0;1968;2012;0;1923;3719;0;839;29269;3943;8899;15259;1639;1458;789;27;20
2021-05-23T23:59:59+02:00;1;296010;Burgenland;167441;56.56599439;126946;42.88571332;42697;14.42417486;2;5;0;1974;1959;0;3844;4181;0;5196;6524;0;7772;9676;0;13451;14295;0;15132;15845;0;8601;10487;0;2755;5247;0;0;2;0;712;510;0;1128;1238;0;1414;2184;0;1837;3201;0;2620;3247;0;3312;2835;0;5050;6093;0;2536;4778;0;0;87333;9822;27585;30217;5448;4829;2202;4;1
2021-05-23T23:59:59+02:00;2;562089;Kärnten;301016;53.55308501;221702;39.44250821;82479;14.67365488;7;4;0;3010;3316;0;5580;7067;0;7900;10586;0;14943;18452;1;25618;27754;0;22147;24863;0;15994;20418;0;4853;9189;0;1;1;0;787;844;0;1524;2345;0;2168;3971;0;3202;6010;0;5096;6956;0;5141;5577;0;11434;14791;0;4423;8208;0;0;150622;21876;46006;56752;12205;10334;3165;33;23
2021-05-23T23:59:59+02:00;3;1690879;Niederösterreich;904005;53.46361271;624390;36.92694746;285738;16.8987846;18;20;0;12772;11946;0;22648;22295;1;27683;31475;0;43967;50503;0;64604;66307;0;62171;67926;0;46853;57061;0;13337;22803;0;6;3;0;4930;4104;0;7766;8661;1;9044;13336;0;12518;19899;0;16768;20430;0;28883;32818;0;34953;43108;0;10550;17960;0;0;385695;55498;177056;221669;33847;24086;6123;18;13
2021-05-23T23:59:59+02:00;4;1495608;Oberösterreich;756838;50.60403528;556874;37.23395435;201175;13.45105135;14;9;0;7780;6879;0;15014;14936;0;19620;21908;0;49170;50843;1;70571;71506;0;54353;58108;0;36790;47376;0;11504;20492;0;6;1;0;2502;2458;0;4135;5302;0;4695;7727;0;6407;11186;0;11578;13150;0;18877;19432;0;28309;36597;0;10368;18445;0;0;400161;47150;108319;148345;28442;23153;1211;33;24
2021-05-23T23:59:59+02:00;5;560710;Salzburg;284127;50.67271852;215935;38.51099499;69966;12.47810811;11;13;0;4484;3929;0;9243;8912;0;11997;12395;0;16634;17760;0;22518;23559;0;19086;21804;0;14318;17953;0;4131;7188;0;1;3;0;972;913;0;1818;2203;0;2283;3221;0;2803;4543;0;4263;5114;0;4962;5148;0;9411;11918;0;3826;6564;0;0;139728;20255;54164;52409;7185;8592;1774;14;6
2021-05-23T23:59:59+02:00;6;1247077;Steiermark;612217;49.0921571;478228;38.34791276;136637;10.95658087;13;6;0;8818;8833;0;18958;19439;2;22381;25396;1;30169;35739;0;47203;50628;0;47409;52632;0;34529;44702;0;10823;20547;0;3;1;0;1778;1813;0;3730;5396;0;4175;7759;0;5550;11019;0;7426;9935;0;6417;6503;0;15346;20233;0;10209;19344;0;0;325158;46572;103839;104775;15338;13866;2648;11;10
2021-05-23T23:59:59+02:00;7;760105;Tirol;454133;59.74608771;315123;41.45782491;142758;18.78135258;4;9;0;6463;6456;0;13333;13615;0;16499;18325;1;27161;28537;1;35418;36472;1;25759;28782;0;18940;23626;0;5852;9869;0;0;3;0;3446;3370;0;6122;6307;0;6737;8020;0;8508;10392;0;10157;11439;0;11316;12690;0;13158;16548;0;5446;9099;0;0;205766;29248;76334;121305;8114;9572;3748;27;19
2021-05-23T23:59:59+02:00;8;399237;Vorarlberg;217444;54.46489178;161739;40.51202669;57015;14.28099099;0;0;0;2286;2460;0;4588;5000;0;9475;10224;0;16413;16974;0;19532;18845;0;13180;14239;0;9320;11442;0;2817;4944;0;0;0;0;672;726;0;1052;1688;0;1307;2422;0;2081;3746;0;3702;4477;0;6636;6937;0;6544;7874;0;2604;4547;0;0;108991;15921;35515;40518;6851;8335;1310;2;1
2021-05-23T23:59:59+02:00;9;1920949;Wien;918150;47.79668799;657498;34.22776971;263426;13.71332607;36;36;0;14078;15009;0;37166;42122;0;39000;43718;2;43372;52361;0;65940;72175;0;48167;60042;0;40092;55182;0;9707;19293;0;1;1;0;4090;3970;0;9889;12214;0;9476;13546;2;10808;17959;0;14992;20067;0;21760;27429;0;30883;41942;0;8158;16239;0;0;450038;60887;143724;207159;35684;17766;2774;75;43
2021-05-23T23:59:59+02:00;10;8932664;Österreich;4676674;52.35475106;3401362;38.07780075;1301056;14.565151;108;103;0;62215;61468;0;132391;139454;3;162138;182912;4;252296;284893;4;367917;385354;1;309740;346664;0;228537;291366;0;68487;124686;0;18;15;0;20038;18899;0;37757;46050;1;41933;63184;2;54376;89428;0;77374;95999;0;108296;120350;0;157056;201116;0;60043;108903;0;839;2282761;311172;781441;998408;154753;121991;25744;244;160
2021-05-24T23:59:59+02:00;0;;KeineZuordnung;61512;;43041;;19262;;3;1;0;553;683;0;2030;1898;0;2399;2375;0;2705;4061;1;3073;3827;0;2340;2426;0;3100;3121;0;2708;5114;0;0;0;0;150;192;0;597;702;0;641;1002;0;678;1486;0;783;1192;0;997;987;0;1973;2016;0;1925;3723;0;841;29377;3946;8900;15337;1646;1468;791;27;20
2021-05-24T23:59:59+02:00;1;296010;Burgenland;170525;57.60785109;127281;42.99888517;45446;15.3528597;2;5;0;1983;1972;0;3863;4204;0;5214;6537;0;7824;9707;0;13526;14358;0;15143;15849;0;8603;10488;0;2756;5247;0;0;2;0;719;522;0;1140;1251;0;1439;2210;0;1895;3237;0;2728;3347;0;3720;3268;0;5692;6903;0;2550;4823;0;0;87568;9922;27585;30388;8005;4850;2202;4;1
2021-05-24T23:59:59+02:00;2;562089;Kärnten;301319;53.60699106;221750;39.45104779;82752;14.7222237;7;4;0;3013;3320;0;5589;7074;0;7909;10594;0;14948;18453;1;25619;27755;0;22147;24863;0;15994;20418;0;4853;9189;0;1;1;0;789;847;0;1532;2352;0;2180;3984;0;3221;6025;0;5117;6989;0;5185;5629;0;11451;14815;0;4424;8210;0;0;150650;21876;46008;56760;12205;10581;3183;33;23
2021-05-24T23:59:59+02:00;3;1690879;Niederösterreich;906791;53.62837909;626692;37.06308967;286228;16.92776361;18;20;0;12833;12016;0;22743;22378;1;27763;31551;0;44223;50733;0;65190;66856;0;62251;68015;0;46878;57079;0;13339;22805;0;6;3;0;4950;4119;0;7803;8691;1;9102;13367;0;12596;19959;0;16842;20484;0;28892;32831;0;34957;43114;0;10550;17961;0;0;387897;55578;177070;221940;33854;24292;6129;18;13
2021-05-24T23:59:59+02:00;4;1495608;Oberösterreich;757525;50.64996978;557063;37.24659135;201679;13.48475001;15;9;0;7796;6892;0;15050;14952;0;19674;21936;0;49179;50845;1;70575;71512;0;54354;58110;0;36790;47377;0;11504;20492;0;6;1;0;2504;2462;0;4142;5307;0;4704;7731;0;6411;11199;0;11599;13172;0;19019;19629;0;28340;36636;0;10370;18447;0;0;400344;47150;108319;148831;28444;23162;1217;33;25
2021-05-24T23:59:59+02:00;5;560710;Salzburg;284333;50.70945765;216048;38.53114801;70059;12.49469423;11;13;0;4495;3930;0;9249;8916;0;12009;12405;0;16645;17767;0;22534;23580;0;19092;21809;0;14319;17955;0;4131;7188;0;1;3;0;973;917;0;1820;2207;0;2286;3223;0;2809;4547;0;4270;5130;0;4970;5162;0;9418;11931;0;3827;6565;0;0;139837;20258;54165;52484;7198;8597;1774;14;6
2021-05-24T23:59:59+02:00;6;1247077;Steiermark;617134;49.48643909;483066;38.73585993;136718;10.96307606;13;6;0;9026;9040;0;19317;19731;2;22803;25744;1;30593;36060;0;47795;51139;0;47843;53087;0;34631;44848;0;10831;20556;0;3;1;0;1780;1814;0;3739;5401;0;4179;7763;0;5560;11028;0;7435;9945;0;6422;6514;0;15346;20235;0;10209;19344;0;0;329991;46574;103840;104833;15340;13885;2650;11;10
2021-05-24T23:59:59+02:00;7;760105;Tirol;454696;59.82015643;315261;41.47598029;143189;18.83805527;4;9;0;6465;6457;0;13338;13624;0;16502;18335;1;27180;28547;1;35448;36506;1;25762;28788;0;18940;23632;0;5852;9869;0;0;3;0;3449;3374;0;6128;6317;0;6747;8027;0;8536;10422;0;10197;11496;0;11399;12791;0;13178;16579;0;5446;9100;0;0;205881;29264;76335;121311;8526;9579;3754;27;19
2021-05-24T23:59:59+02:00;8;399237;Vorarlberg;217938;54.58862781;162224;40.63350842;57024;14.28324529;0;0;0;2302;2492;0;4676;5074;0;9609;10346;0;16416;16975;0;19532;18846;0;13182;14241;0;9323;11446;0;2819;4945;0;0;0;0;673;729;0;1054;1688;0;1308;2422;0;2081;3746;0;3702;4478;0;6637;6937;0;6544;7874;0;2604;4547;0;0;109475;15921;35516;40524;6852;8337;1310;2;1
2021-05-24T23:59:59+02:00;9;1920949;Wien;929957;48.41133211;661176;34.41923757;271640;14.14092722;40;36;0;14246;15182;0;37636;42494;0;39450;44123;2;43824;52765;0;66210;72403;0;48242;60133;0;40130;55228;0;9715;19317;0;1;1;0;4280;4110;0;10352;12689;0;10099;14155;2;11747;18773;0;16185;21132;0;22226;27995;0;31135;42229;0;8207;16322;0;0;453228;61264;143750;214145;35765;18828;2859;75;43
2021-05-24T23:59:59+02:00;10;8932664;Österreich;4701730;52.63524969;3413602;38.21482595;1313997;14.7100238;113;103;0;62712;61984;0;133491;140345;3;163332;183946;4;253537;285913;4;369502;386782;1;310356;347321;0;228708;291592;0;68508;124722;0;18;15;0;20267;19086;0;38307;46605;1;42685;63884;2;55534;90422;0;78858;97365;0;109467;121743;0;158034;202332;0;60112;109042;0;841;2294248;311753;781488;1006553;157835;123579;25869;244;161
2021-05-25T23:59:59+02:00;0;;KeineZuordnung;62239;;43526;;19603;;3;1;0;566;704;0;2083;1938;0;2474;2406;0;2773;4114;1;3126;3868;0;2352;2434;0;3106;3122;0;2711;5115;0;0;0;0;154;200;0;616;720;0;668;1034;0;716;1548;0;807;1246;0;1018;1004;0;1979;2020;0;1930;3724;0;848;29558;4115;8936;15442;1659;1592;890;27;20
2021-05-25T23:59:59+02:00;1;296010;Burgenland;172686;58.33789399;129224;43.65528192;45724;15.44677545;2;5;0;2009;2018;0;3952;4278;0;5319;6619;0;7949;9831;0;14038;14972;0;15194;15917;0;8610;10502;0;2757;5252;0;0;2;0;725;530;0;1160;1262;0;1469;2224;0;1916;3255;0;2753;3369;0;3736;3286;0;5714;6927;0;2557;4839;0;0;89360;10001;27597;30515;8056;4889;2262;4;2
2021-05-25T23:59:59+02:00;2;562089;Kärnten;304874;54.23945318;224759;39.98637226;83503;14.85583244;7;4;0;3076;3338;0;5677;7118;0;8027;10656;0;15863;19142;1;26034;28067;0;22242;24967;0;16025;20454;0;4860;9201;0;1;1;0;798;849;0;1554;2369;0;2224;4020;0;3267;6073;0;5194;7069;0;5286;5736;0;11530;14891;0;4425;8216;0;0;151375;23945;46018;56794;12281;11017;3388;33;23
2021-05-25T23:59:59+02:00;3;1690879;Niederösterreich;923218;54.59988562;639848;37.84114653;289856;17.14232657;19;21;0;13132;12298;0;23243;22761;1;28380;32000;0;46845;53164;0;67644;69043;0;62558;68313;0;46988;57205;0;13372;22861;0;6;3;0;5022;4225;0;8053;8923;1;9419;13744;0;12923;20470;0;17228;21040;0;29034;32969;0;35031;43186;0;10572;18007;0;0;399549;56060;177735;222505;33918;26934;6486;18;13
2021-05-25T23:59:59+02:00;4;1495608;Oberösterreich;760656;50.85931608;558381;37.33471605;203507;13.60697455;15;9;0;7882;6993;0;15273;15079;0;19960;22116;0;49280;50964;1;70618;71551;0;54355;58115;0;36791;47378;0;11506;20495;0;6;1;0;2548;2524;0;4226;5473;0;4799;7975;0;6535;11483;0;11740;13413;0;19133;19742;0;28391;36683;0;10377;18458;0;0;401483;47229;108404;148983;28487;24779;1232;33;26
2021-05-25T23:59:59+02:00;5;560710;Salzburg;288210;51.40090243;218744;39.01196697;71294;12.71495069;11;13;0;4609;4089;0;9461;9120;0;12213;12665;0;16946;18089;0;22863;23978;0;19168;21888;0;14334;17975;0;4133;7189;0;1;3;0;989;965;0;1879;2249;0;2359;3284;0;2895;4628;0;4391;5246;0;5115;5321;0;9509;12058;0;3829;6573;0;0;141340;21219;54343;53190;7250;9020;1828;14;6
2021-05-25T23:59:59+02:00;6;1247077;Steiermark;623132;49.96740378;488643;39.18306568;137272;11.00749994;14;6;0;9245;9196;0;19886;20020;2;23574;26131;1;32107;37078;0;48019;51312;0;47936;53188;0;34660;44878;0;10833;20557;0;3;1;0;1805;1830;0;3785;5435;0;4242;7805;0;5625;11087;0;7510;10001;0;6448;6538;0;15360;20244;0;10209;19344;0;0;331572;50378;103899;104950;15353;14176;2783;11;10
2021-05-25T23:59:59+02:00;7;760105;Tirol;458658;60.3414002;318062;41.84448201;144389;18.99592819;4;9;0;6535;6554;0;13514;13824;1;16724;18618;1;27591;28972;1;35794;36905;1;25819;28856;0;18959;23656;0;5853;9871;0;0;3;0;3463;3396;0;6186;6399;0;6792;8110;0;8595;10517;0;10270;11593;0;11572;13023;0;13226;16670;0;5454;9120;0;0;206414;31486;76342;121935;8571;10071;3793;27;19
