Time;Bezirk;GKZ;AnzEinwohner;AnzahlFaelle;AnzahlFaelleSum;AnzahlFaelle7Tage;SiebenTageInzidenzFaelle;AnzahlTotTaeglich;AnzahlTotSum;AnzahlGeheiltTaeglich;AnzahlGeheiltSum
13.09.2020 00:00:00;Rohrbach;413;56623;1;215;2;3,532134;0;0;0;206
13.09.2020 00:00:00;Schärding;414;57438;2;89;6;10,44605;0;1;0;74
13.09.2020 00:00:00;Steyr-Land;415;60936;2;259;11;18,05173;0;7;1;237
13.09.2020 00:00:00;Urfahr-Umgebung;416;86235;1;391;18;20,8732;0;5;0;357
13.09.2020 00:00:00;Vöcklabruck;417;137993;7;310;52;37,68307;0;4;1;239
13.09.2020 00:00:00;Wels-Land;418;74574;0;210;14;18,7733;0;1;4;190
13.09.2020 00:00:00;Salzburg(Stadt);501;155416;0;392;43;27,66768;0;1;0;323
13.09.2020 00:00:00;Hallein;502;60992;0;118;4;6,558237;0;1;1;108
13.09.2020 00:00:00;Salzburg-Umgebung;503;154624;0;360;16;10,34768;0;11;4;329
13.09.2020 00:00:00;Sankt Johann im Pongau;504;81392;0;488;12;14,74346;0;17;0;456
13.09.2020 00:00:00;Tamsweg;505;20118;0;28;1;4,970673;0;1;0;26
13.09.2020 00:00:00;Zell am See;506;88168;0;414;15;17,01298;0;9;0;385
13.09.2020 00:00:00;Graz(Stadt);601;291134;10;992;113;38,81374;0;39;11;802
13.09.2020 00:00:00;Deutschlandsberg;603;60871;5;82;17;27,92791;0;2;0;60
13.09.2020 00:00:00;Graz-Umgebung;606;157853;2;371;34;21,53903;0;36;1;293
13.09.2020 00:00:00;Leibnitz;610;85294;0;218;10;11,72415;0;4;0;200
13.09.2020 00:00:00;Leoben;611;59151;2;65;11;18,59647;0;3;0;47
13.09.2020 00:00:00;Liezen;612;79592;1;135;10;12,56408;0;2;0;122
13.09.2020 00:00:00;Murau;614;27449;0;17;6;21,85872;0;0;0;11
13.09.2020 00:00:00;Voitsberg;616;50947;0;115;4;7,851296;0;5;0;106
13.09.2020 00:00:00;Weiz;617;90916;0;247;7;7,699415;0;18;3;214
13.09.2020 00:00:00;Murtal;620;71356;0;98;1;1,401424;0;1;1;89
13.09.2020 00:00:00;Bruck-Mürzzuschlag;621;98054;1;123;7;7,138924;0;6;1;102
13.09.2020 00:00:00;Hartberg-Fürstenfeld;622;90619;2;349;10;11,03521;0;38;1;297
13.09.2020 00:00:00;Südoststeiermark;623;83841;1;92;10;11,92734;0;2;0;80
13.09.2020 00:00:00;Innsbruck-Stadt;701;131059;21;957;154;117,5043;0;6;4;736
13.09.2020 00:00:00;Imst;702;60922;1;370;46;75,50639;0;8;6;321
13.09.2020 00:00:00;Innsbruck-Land;703;181698;10;693;86;47,33129;0;14;11;568
13.09.2020 00:00:00;Kitzbühel;704;64676;0;420;12;18,55402;0;11;0;396
13.09.2020 00:00:00;Kufstein;705;111080;2;821;91;81,92294;0;35;10;692
13.09.2020 00:00:00;Landeck;706;44346;3;989;16;36,07992;0;16;1;958
13.09.2020 00:00:00;Lienz;707;48814;0;167;1;2,048593;0;6;0;158
13.09.2020 00:00:00;Reutte;708;33054;0;107;9;27,22817;0;1;2;87
13.09.2020 00:00:00;Schwaz;709;84456;0;522;54;63,93862;0;14;0;448
13.09.2020 00:00:00;Bludenz;801;64368;5;376;46;71,46408;0;4;2;315
13.09.2020 00:00:00;Bregenz;802;135310;4;410;49;36,21314;0;10;5;340
13.09.2020 00:00:00;Dornbirn;803;90502;9;306;86;95,02553;0;4;3;204
13.09.2020 00:00:00;Feldkirch;804;109057;11;329;52;47,68149;0;2;3;260
13.09.2020 00:00:00;Wien;900;1920949;183;10977;1926;100,2629;0;234;138;7796
14.09.2020 00:00:00;Eisenstadt(Stadt);101;14895;0;36;6;40,28197;0;0;1;28
14.09.2020 00:00:00;Rust(Stadt);102;2000;0;3;1;50;0;0;0;2
14.09.2020 00:00:00;Eisenstadt-Umgebung;103;43861;3;79;11;25,07923;0;1;1;53
14.09.2020 00:00:00;Güssing;104;25770;0;40;3;11,64144;0;0;1;36
14.09.2020 00:00:00;Jennersdorf;105;17109;0;14;1;5,844877;0;0;0;14
14.09.2020 00:00:00;Mattersburg;106;40316;0;114;8;19,84324;0;1;2;99
14.09.2020 00:00:00;Neusiedl am See;107;60397;2;111;12;19,86854;0;4;0;86
14.09.2020 00:00:00;Oberpullendorf;108;37453;2;44;5;13,35007;0;1;0;36
14.09.2020 00:00:00;Oberwart;109;54209;1;175;12;22,13655;0;4;0;156
14.09.2020 00:00:00;Klagenfurt Stadt;201;101765;1;170;7;6,878593;0;3;1;159
14.09.2020 00:00:00;Villach Stadt;202;63236;2;73;10;15,81378;0;0;0;61
14.09.2020 00:00:00;Hermagor;203;18052;0;9;1;5,539552;0;0;0;8
14.09.2020 00:00:00;Klagenfurt Land;204;60503;0;67;3;4,958432;0;2;0;61
14.09.2020 00:00:00;Sankt Veit an der Glan;205;53880;1;67;2;3,711952;0;0;0;65
14.09.2020 00:00:00;Spittal an der Drau;206;75628;0;66;2;2,644523;0;1;0;63
14.09.2020 00:00:00;Villach Land;207;64920;0;80;1;1,540357;0;2;0;75
14.09.2020 00:00:00;Völkermarkt;208;41834;2;72;7;16,7328;0;3;0;56
14.09.2020 00:00:00;Wolfsberg;209;52488;1;83;8;15,24158;0;2;0;73
14.09.2020 00:00:00;Feldkirchen;210;29783;0;26;3;10,07286;0;1;0;18
14.09.2020 00:00:00;Krems an der Donau(Stadt);301;24837;3;68;15;60,39377;0;4;1;48
14.09.2020 00:00:00;Sankt Pölten(Stadt);302;55878;1;165;21;37,58187;0;3;2;134
14.09.2020 00:00:00;Waidhofen an der Ybbs(Stadt);303;11134;0;29;1;8,981498;0;3;0;25
14.09.2020 00:00:00;Wiener Neustadt(Stadt);304;46456;7;175;25;53,81436;0;0;8;138
14.09.2020 00:00:00;Amstetten;305;116592;1;356;9;7,719226;0;16;2;327
14.09.2020 00:00:00;Baden;306;147113;12;433;75;50,98122;0;4;7;323
14.09.2020 00:00:00;Bruck an der Leitha;307;105507;8;278;44;41,7034;0;6;7;215
14.09.2020 00:00:00;Gänserndorf;308;105824;6;264;36;34,01875;0;5;8;209
14.09.2020 00:00:00;Gmünd;309;36275;1;20;1;2,75672;0;0;0;19
14.09.2020 00:00:00;Hollabrunn;310;51332;3;78;14;27,27344;0;1;2;61
14.09.2020 00:00:00;Horn;311;30838;1;98;4;12,97101;0;5;0;88
14.09.2020 00:00:00;Korneuburg;312;91777;4;315;31;33,77753;1;6;7;269
14.09.2020 00:00:00;Krems(Land);313;56559;6;216;24;42,43356;0;8;1;183
14.09.2020 00:00:00;Lilienfeld;314;25474;1;84;19;74,58585;0;6;0;56
14.09.2020 00:00:00;Melk;315;78281;8;222;18;22,99409;0;4;0;195
14.09.2020 00:00:00;Mistelbach;316;75655;1;215;21;27,75758;0;7;6;178
14.09.2020 00:00:00;Mödling;317;119240;8;393;66;55,35055;0;7;6;303
14.09.2020 00:00:00;Neunkirchen;318;86323;21;356;74;85,72455;0;8;2;260
14.09.2020 00:00:00;Sankt Pölten(Land);319;132064;7;401;32;24,23068;0;11;1;350
14.09.2020 00:00:00;Scheibbs;320;41567;0;117;3;7,217264;0;1;0;113
14.09.2020 00:00:00;Tulln;321;105762;3;287;23;21,74694;0;6;2;251
14.09.2020 00:00:00;Waidhofen an der Thaya;322;25531;0;82;0;0;0;2;0;80
14.09.2020 00:00:00;Wiener Neustadt(Land);323;79033;9;215;39;49,34647;0;6;6;164
14.09.2020 00:00:00;Zwettl;325;41827;8;115;27;64,55161;0;3;0;80
14.09.2020 00:00:00;Linz(Stadt);401;206537;14;1060;90;43,57573;0;17;0;924
14.09.2020 00:00:00;Steyr(Stadt);402;37952;0;137;11;28,98398;0;2;1;116
14.09.2020 00:00:00;Wels(Stadt);403;62654;7;303;32;51,07415;0;0;3;253
14.09.2020 00:00:00;Braunau am Inn;404;106492;5;262;23;21,59787;0;3;1;225
14.09.2020 00:00:00;Eferding;405;33368;0;110;8;23,97507;0;6;0;96
14.09.2020 00:00:00;Freistadt;406;66922;1;230;28;41,83975;0;6;0;163
14.09.2020 00:00:00;Gmunden;407;102102;1;191;10;9,794127;0;2;1;172
14.09.2020 00:00:00;Grieskirchen;408;65137;1;128;7;10,74658;0;1;0;115
14.09.2020 00:00:00;Kirchdorf an der Krems;409;57163;0;121;7;12,24568;0;2;9;107
14.09.2020 00:00:00;Linz-Land;410;152391;9;788;74;48,5593;0;9;10;686
14.09.2020 00:00:00;Perg;411;69241;0;407;9;12,99808;0;3;0;389
14.09.2020 00:00:00;Ried im Innkreis;412;61850;2;123;11;17,78496;0;1;0;109
14.09.2020 00:00:00;Rohrbach;413;56623;1;216;3;5,298201;0;0;0;206
14.09.2020 00:00:00;Schärding;414;57438;0;89;6;10,44605;0;1;1;75
14.09.2020 00:00:00;Steyr-Land;415;60936;1;260;10;16,41066;0;7;3;240
14.09.2020 00:00:00;Urfahr-Umgebung;416;86235;1;392;19;22,03282;0;5;0;357
14.09.2020 00:00:00;Vöcklabruck;417;137993;1;311;52;37,68307;0;4;0;239
14.09.2020 00:00:00;Wels-Land;418;74574;7;217;21;28,15995;0;1;0;190
14.09.2020 00:00:00;Salzburg(Stadt);501;155416;8;400;46;29,59798;0;1;9;332
14.09.2020 00:00:00;Hallein;502;60992;7;125;11;18,03515;0;1;0;108
14.09.2020 00:00:00;Salzburg-Umgebung;503;154624;2;362;18;11,64114;0;11;0;329
14.09.2020 00:00:00;Sankt Johann im Pongau;504;81392;0;488;6;7,371732;0;17;1;457
14.09.2020 00:00:00;Tamsweg;505;20118;0;28;1;4,970673;0;1;0;26
14.09.2020 00:00:00;Zell am See;506;88168;0;414;15;17,01298;0;9;6;391
14.09.2020 00:00:00;Graz(Stadt);601;291134;19;1011;127;43,62252;0;39;10;812
14.09.2020 00:00:00;Deutschlandsberg;603;60871;5;87;22;36,14201;0;2;0;60
14.09.2020 00:00:00;Graz-Umgebung;606;157853;5;376;36;22,80603;0;36;6;299
14.09.2020 00:00:00;Leibnitz;610;85294;0;218;10;11,72415;0;4;1;201
14.09.2020 00:00:00;Leoben;611;59151;5;70;16;27,04942;0;3;0;47
14.09.2020 00:00:00;Liezen;612;79592;1;136;11;13,82048;0;2;1;123
14.09.2020 00:00:00;Murau;614;27449;1;18;7;25,50184;0;0;0;11
14.09.2020 00:00:00;Voitsberg;616;50947;0;115;4;7,851296;0;5;0;106
14.09.2020 00:00:00;Weiz;617;90916;4;251;10;10,99916;0;18;2;216
14.09.2020 00:00:00;Murtal;620;71356;3;101;4;5,605695;0;1;0;89
14.09.2020 00:00:00;Bruck-Mürzzuschlag;621;98054;2;125;9;9,178616;0;6;0;102
14.09.2020 00:00:00;Hartberg-Fürstenfeld;622;90619;1;350;10;11,03521;0;38;0;297
14.09.2020 00:00:00;Südoststeiermark;623;83841;1;93;11;13,12007;0;2;0;80
14.09.2020 00:00:00;Innsbruck-Stadt;701;131059;30;987;161;122,8454;0;6;13;749
14.09.2020 00:00:00;Imst;702;60922;2;372;41;67,29917;0;8;2;323
14.09.2020 00:00:00;Innsbruck-Land;703;181698;42;735;119;65,49329;0;14;5;573
14.09.2020 00:00:00;Kitzbühel;704;64676;1;421;13;20,10019;0;11;2;398
14.09.2020 00:00:00;Kufstein;705;111080;9;830;91;81,92294;0;35;7;699
14.09.2020 00:00:00;Landeck;706;44346;8;997;23;51,86488;0;16;1;959
14.09.2020 00:00:00;Lienz;707;48814;1;168;2;4,097185;0;6;0;158
14.09.2020 00:00:00;Reutte;708;33054;2;109;9;27,22817;0;1;0;87
14.09.2020 00:00:00;Schwaz;709;84456;6;528;56;66,30672;0;14;1;449
14.09.2020 00:00:00;Bludenz;801;64368;8;384;52;80,78548;0;4;1;316
14.09.2020 00:00:00;Bregenz;802;135310;9;419;53;39,16932;0;10;1;341
14.09.2020 00:00:00;Dornbirn;803;90502;21;327;96;106,075;0;4;2;206
14.09.2020 00:00:00;Feldkirch;804;109057;14;343;58;53,1832;0;2;6;266
14.09.2020 00:00:00;Wien;900;1920949;418;11395;2126;110,6745;0;234;103;7899
15.09.2020 00:00:00;Eisenstadt(Stadt);101;14895;0;36;5;33,56831;0;0;2;30
15.09.2020 00:00:00;Rust(Stadt);102;2000;0;3;0;0;0;0;0;2
15.09.2020 00:00:00;Eisenstadt-Umgebung;103;43861;6;85;16;36,47888;0;1;1;54
15.09.2020 00:00:00;Güssing;104;25770;0;40;2;7,760962;0;0;1;37
15.09.2020 00:00:00;Jennersdorf;105;17109;0;14;0;0;0;0;0;14
15.09.2020 00:00:00;Mattersburg;106;40316;2;116;8;19,84324;0;1;2;101
15.09.2020 00:00:00;Neusiedl am See;107;60397;2;113;13;21,52425;0;4;3;89
15.09.2020 00:00:00;Oberpullendorf;108;37453;0;44;5;13,35007;0;1;0;36
15.09.2020 00:00:00;Oberwart;109;54209;1;176;12;22,13655;0;4;4;160
15.09.2020 00:00:00;Klagenfurt Stadt;201;101765;1;171;8;7,861249;0;3;0;159
15.09.2020 00:00:00;Villach Stadt;202;63236;3;76;11;17,39515;0;0;0;61
15.09.2020 00:00:00;Hermagor;203;18052;0;9;1;5,539552;0;0;0;8
15.09.2020 00:00:00;Klagenfurt Land;204;60503;0;67;3;4,958432;0;2;1;62
15.09.2020 00:00:00;Sankt Veit an der Glan;205;53880;1;68;3;5,567929;0;0;0;65
15.09.2020 00:00:00;Spittal an der Drau;206;75628;0;66;2;2,644523;0;1;0;63
15.09.2020 00:00:00;Villach Land;207;64920;0;80;1;1,540357;0;2;0;75
15.09.2020 00:00:00;Völkermarkt;208;41834;1;73;6;14,3424;0;3;0;56
15.09.2020 00:00:00;Wolfsberg;209;52488;1;84;8;15,24158;0;2;0;73
15.09.2020 00:00:00;Feldkirchen;210;29783;1;27;3;10,07286;0;1;3;21
15.09.2020 00:00:00;Krems an der Donau(Stadt);301;24837;5;73;20;80,52502;0;4;1;49
15.09.2020 00:00:00;Sankt Pölten(Stadt);302;55878;6;171;21;37,58187;0;3;1;135
15.09.2020 00:00:00;Waidhofen an der Ybbs(Stadt);303;11134;0;29;1;8,981498;0;3;0;25
15.09.2020 00:00:00;Wiener Neustadt(Stadt);304;46456;5;180;28;60,27209;0;0;1;139
15.09.2020 00:00:00;Amstetten;305;116592;1;357;9;7,719226;0;16;0;327
15.09.2020 00:00:00;Baden;306;147113;11;444;78;53,02047;0;4;6;329
15.09.2020 00:00:00;Bruck an der Leitha;307;105507;5;283;43;40,75559;0;6;1;216
15.09.2020 00:00:00;Gänserndorf;308;105824;11;275;46;43,4684;0;5;0;209
15.09.2020 00:00:00;Gmünd;309;36275;2;22;3;8,270159;0;0;0;19
15.09.2020 00:00:00;Hollabrunn;310;51332;2;80;15;29,22154;0;1;1;62
15.09.2020 00:00:00;Horn;311;30838;3;101;7;22,69927;0;5;0;88
15.09.2020 00:00:00;Korneuburg;312;91777;10;325;38;41,40471;0;6;4;273
15.09.2020 00:00:00;Krems(Land);313;56559;3;219;25;44,20163;0;8;0;183
15.09.2020 00:00:00;Lilienfeld;314;25474;0;84;19;74,58585;0;6;2;58
15.09.2020 00:00:00;Melk;315;78281;3;225;20;25,54898;0;4;0;195
15.09.2020 00:00:00;Mistelbach;316;75655;9;224;26;34,36653;0;7;5;183
15.09.2020 00:00:00;Mödling;317;119240;3;396;63;52,83462;0;7;5;308
15.09.2020 00:00:00;Neunkirchen;318;86323;6;362;71;82,24923;0;8;1;261
15.09.2020 00:00:00;Sankt Pölten(Land);319;132064;3;404;31;23,47347;0;11;0;350
15.09.2020 00:00:00;Scheibbs;320;41567;3;120;6;14,43453;0;1;0;113
15.09.2020 00:00:00;Tulln;321;105762;9;296;25;23,63798;0;6;3;254
15.09.2020 00:00:00;Waidhofen an der Thaya;322;25531;6;88;6;23,50084;0;2;0;80
15.09.2020 00:00:00;Wiener Neustadt(Land);323;79033;5;220;44;55,67295;0;6;1;165
15.09.2020 00:00:00;Zwettl;325;41827;7;122;34;81,28721;0;3;1;81
15.09.2020 00:00:00;Linz(Stadt);401;206537;20;1080;103;49,87;0;17;9;933
15.09.2020 00:00:00;Steyr(Stadt);402;37952;4;141;13;34,2538;0;2;3;119
15.09.2020 00:00:00;Wels(Stadt);403;62654;3;306;30;47,88202;0;0;9;262
15.09.2020 00:00:00;Braunau am Inn;404;106492;11;273;31;29,11017;0;3;6;231
15.09.2020 00:00:00;Eferding;405;33368;2;112;9;26,97195;0;6;0;96
15.09.2020 00:00:00;Freistadt;406;66922;3;233;17;25,40271;0;6;6;169
15.09.2020 00:00:00;Gmunden;407;102102;0;191;10;9,794127;0;2;3;175
15.09.2020 00:00:00;Grieskirchen;408;65137;6;134;12;18,42271;0;1;3;118
15.09.2020 00:00:00;Kirchdorf an der Krems;409;57163;2;123;7;12,24568;0;2;0;107
15.09.2020 00:00:00;Linz-Land;410;152391;20;808;89;58,4024;0;9;7;693
15.09.2020 00:00:00;Perg;411;69241;2;409;11;15,88654;0;3;1;390
15.09.2020 00:00:00;Ried im Innkreis;412;61850;1;124;12;19,40178;0;1;0;109
15.09.2020 00:00:00;Rohrbach;413;56623;0;216;3;5,298201;0;0;1;207
15.09.2020 00:00:00;Schärding;414;57438;2;91;5;8,705038;0;1;1;76
15.09.2020 00:00:00;Steyr-Land;415;60936;4;264;11;18,05173;0;7;0;240
15.09.2020 00:00:00;Urfahr-Umgebung;416;86235;3;395;13;15,07509;0;5;0;357
15.09.2020 00:00:00;Vöcklabruck;417;137993;8;319;46;33,33503;0;4;3;242
15.09.2020 00:00:00;Wels-Land;418;74574;4;221;22;29,5009;0;1;2;192
15.09.2020 00:00:00;Salzburg(Stadt);501;155416;7;407;51;32,81516;0;1;3;335
15.09.2020 00:00:00;Hallein;502;60992;0;125;11;18,03515;0;1;2;110
15.09.2020 00:00:00;Salzburg-Umgebung;503;154624;2;364;18;11,64114;0;11;3;332
15.09.2020 00:00:00;Sankt Johann im Pongau;504;81392;7;495;13;15,97209;0;17;5;462
15.09.2020 00:00:00;Tamsweg;505;20118;1;29;2;9,941346;0;1;0;26
15.09.2020 00:00:00;Zell am See;506;88168;2;416;12;13,61038;0;9;2;393
15.09.2020 00:00:00;Graz(Stadt);601;291134;21;1032;132;45,33995;0;39;13;825
15.09.2020 00:00:00;Deutschlandsberg;603;60871;1;88;22;36,14201;0;2;2;62
15.09.2020 00:00:00;Graz-Umgebung;606;157853;7;383;38;24,07303;0;36;1;300
15.09.2020 00:00:00;Leibnitz;610;85294;1;219;9;10,55174;0;4;2;203
15.09.2020 00:00:00;Leoben;611;59151;2;72;18;30,43059;0;3;1;48
15.09.2020 00:00:00;Liezen;612;79592;5;141;15;18,84612;0;2;0;123
15.09.2020 00:00:00;Murau;614;27449;2;20;8;29,14496;0;0;0;11
15.09.2020 00:00:00;Voitsberg;616;50947;0;115;3;5,888473;0;5;0;106
15.09.2020 00:00:00;Weiz;617;90916;4;255;12;13,199;0;18;1;217
15.09.2020 00:00:00;Murtal;620;71356;0;101;3;4,204271;0;1;2;91
15.09.2020 00:00:00;Bruck-Mürzzuschlag;621;98054;4;129;12;12,23815;0;6;1;103
15.09.2020 00:00:00;Hartberg-Fürstenfeld;622;90619;3;353;13;14,34578;0;38;0;297
15.09.2020 00:00:00;Südoststeiermark;623;83841;0;93;10;11,92734;0;2;0;80
15.09.2020 00:00:00;Innsbruck-Stadt;701;131059;23;1010;165;125,8975;0;6;16;765
15.09.2020 00:00:00;Imst;702;60922;1;373;37;60,7334;0;8;3;326
15.09.2020 00:00:00;Innsbruck-Land;703;181698;21;756;126;69,34584;0;14;6;579
15.09.2020 00:00:00;Kitzbühel;704;64676;1;422;11;17,00785;0;11;1;399
15.09.2020 00:00:00;Kufstein;705;111080;17;847;88;79,22218;0;35;9;708
15.09.2020 00:00:00;Landeck;706;44346;5;1002;26;58,62986;0;16;2;961
15.09.2020 00:00:00;Lienz;707;48814;6;174;8;16,38874;0;6;0;158
15.09.2020 00:00:00;Reutte;708;33054;1;110;10;30,25352;0;1;4;91
15.09.2020 00:00:00;Schwaz;709;84456;13;541;57;67,49076;0;14;10;459
15.09.2020 00:00:00;Bludenz;801;64368;3;387;48;74,57121;0;4;4;320
15.09.2020 00:00:00;Bregenz;802;135310;6;425;54;39,90836;0;10;10;351
15.09.2020 00:00:00;Dornbirn;803;90502;8;335;99;109,3898;0;4;8;214
15.09.2020 00:00:00;Feldkirch;804;109057;3;346;57;52,26625;0;2;3;269
15.09.2020 00:00:00;Wien;900;1920949;314;11709;2173;113,1212;0;234;149;8048
16.09.2020 00:00:00;Eisenstadt(Stadt);101;14895;2;38;7;46,99564;0;0;0;30
16.09.2020 00:00:00;Rust(Stadt);102;2000;0;3;0;0;0;0;0;2
16.09.2020 00:00:00;Eisenstadt-Umgebung;103;43861;3;88;18;41,03873;0;1;1;55
16.09.2020 00:00:00;Güssing;104;25770;1;41;1;3,880481;0;0;0;37
16.09.2020 00:00:00;Jennersdorf;105;17109;0;14;0;0;0;0;0;14
16.09.2020 00:00:00;Mattersburg;106;40316;1;117;7;17,36283;0;1;0;101
16.09.2020 00:00:00;Neusiedl am See;107;60397;5;118;16;26,49138;0;4;1;90
16.09.2020 00:00:00;Oberpullendorf;108;37453;2;46;7;18,69009;0;1;0;36
16.09.2020 00:00:00;Oberwart;109;54209;5;181;12;22,13655;0;4;0;160
16.09.2020 00:00:00;Klagenfurt Stadt;201;101765;2;173;8;7,861249;0;3;0;159
16.09.2020 00:00:00;Villach Stadt;202;63236;2;78;13;20,55791;0;0;0;61
16.09.2020 00:00:00;Hermagor;203;18052;1;10;2;11,0791;0;0;0;8
16.09.2020 00:00:00;Klagenfurt Land;204;60503;1;68;2;3,305621;0;2;1;63
16.09.2020 00:00:00;Sankt Veit an der Glan;205;53880;0;68;3;5,567929;0;0;0;65
16.09.2020 00:00:00;Spittal an der Drau;206;75628;3;69;5;6,611308;0;1;0;63
16.09.2020 00:00:00;Villach Land;207;64920;1;81;2;3,080715;0;2;2;77
16.09.2020 00:00:00;Völkermarkt;208;41834;1;74;6;14,3424;0;3;1;57
16.09.2020 00:00:00;Wolfsberg;209;52488;1;85;9;17,14678;0;2;0;73
16.09.2020 00:00:00;Feldkirchen;210;29783;1;28;4;13,43048;0;1;0;21
16.09.2020 00:00:00;Krems an der Donau(Stadt);301;24837;5;78;23;92,60378;0;4;0;49
16.09.2020 00:00:00;Sankt Pölten(Stadt);302;55878;2;173;20;35,79226;0;3;1;136
16.09.2020 00:00:00;Waidhofen an der Ybbs(Stadt);303;11134;0;29;1;8,981498;0;3;0;25
16.09.2020 00:00:00;Wiener Neustadt(Stadt);304;46456;4;184;29;62,42466;0;0;6;145
16.09.2020 00:00:00;Amstetten;305;116592;3;360;11;9,434609;0;16;2;329
16.09.2020 00:00:00;Baden;306;147113;9;453;73;49,62172;0;4;4;333
16.09.2020 00:00:00;Bruck an der Leitha;307;105507;11;294;49;46,44242;0;6;3;219
16.09.2020 00:00:00;Gänserndorf;308;105824;19;294;55;51,97309;0;5;1;210
16.09.2020 00:00:00;Gmünd;309;36275;5;27;8;22,05376;0;0;0;19
16.09.2020 00:00:00;Hollabrunn;310;51332;2;82;17;33,11774;0;1;0;62
16.09.2020 00:00:00;Horn;311;30838;0;101;7;22,69927;0;5;0;88
16.09.2020 00:00:00;Korneuburg;312;91777;12;337;48;52,30069;0;6;1;274
16.09.2020 00:00:00;Krems(Land);313;56559;8;227;31;54,81002;0;8;0;183
16.09.2020 00:00:00;Lilienfeld;314;25474;0;84;14;54,958;0;6;0;58
16.09.2020 00:00:00;Melk;315;78281;7;232;25;31,93623;0;4;3;198
16.09.2020 00:00:00;Mistelbach;316;75655;8;232;30;39,65369;0;7;1;184
16.09.2020 00:00:00;Mödling;317;119240;6;402;55;46,12546;0;7;2;310
16.09.2020 00:00:00;Neunkirchen;318;86323;4;366;65;75,29859;0;8;1;262
16.09.2020 00:00:00;Sankt Pölten(Land);319;132064;9;413;35;26,5023;0;11;2;352
16.09.2020 00:00:00;Scheibbs;320;41567;2;122;8;19,24604;0;1;0;113
16.09.2020 00:00:00;Tulln;321;105762;6;302;29;27,42006;0;6;6;260
16.09.2020 00:00:00;Waidhofen an der Thaya;322;25531;4;92;10;39,16807;0;2;0;80
16.09.2020 00:00:00;Wiener Neustadt(Land);323;79033;2;222;42;53,14236;0;6;1;166
16.09.2020 00:00:00;Zwettl;325;41827;9;131;41;98,02281;0;3;1;82
16.09.2020 00:00:00;Linz(Stadt);401;206537;32;1112;127;61,49019;0;17;0;933
16.09.2020 00:00:00;Steyr(Stadt);402;37952;1;142;13;34,2538;0;2;0;119
16.09.2020 00:00:00;Wels(Stadt);403;62654;10;316;37;59,05449;0;0;6;268
16.09.2020 00:00:00;Braunau am Inn;404;106492;3;276;33;30,98824;0;3;2;233
16.09.2020 00:00:00;Eferding;405;33368;0;112;9;26,97195;0;6;0;96
16.09.2020 00:00:00;Freistadt;406;66922;5;238;16;23,90843;0;6;11;180
16.09.2020 00:00:00;Gmunden;407;102102;1;192;11;10,77354;0;2;0;175
16.09.2020 00:00:00;Grieskirchen;408;65137;3;137;14;21,49316;0;1;1;119
16.09.2020 00:00:00;Kirchdorf an der Krems;409;57163;1;124;6;10,4963;0;2;2;109
16.09.2020 00:00:00;Linz-Land;410;152391;12;820;90;59,05861;0;9;4;697
16.09.2020 00:00:00;Perg;411;69241;1;410;12;17,33077;0;3;1;391
16.09.2020 00:00:00;Ried im Innkreis;412;61850;6;130;18;29,10267;0;1;0;109
16.09.2020 00:00:00;Rohrbach;413;56623;1;217;4;7,064267;0;0;1;208
16.09.2020 00:00:00;Schärding;414;57438;1;92;6;10,44605;0;1;0;76
16.09.2020 00:00:00;Steyr-Land;415;60936;2;266;11;18,05173;0;7;1;241
16.09.2020 00:00:00;Urfahr-Umgebung;416;86235;0;395;11;12,75584;0;5;0;357
16.09.2020 00:00:00;Vöcklabruck;417;137993;9;328;44;31,88568;0;4;7;249
16.09.2020 00:00:00;Wels-Land;418;74574;5;226;25;33,52375;0;1;2;194
16.09.2020 00:00:00;Salzburg(Stadt);501;155416;7;414;52;33,45859;0;1;1;336
16.09.2020 00:00:00;Hallein;502;60992;6;131;17;27,87251;0;1;2;112
16.09.2020 00:00:00;Salzburg-Umgebung;503;154624;6;370;18;11,64114;0;11;0;332
16.09.2020 00:00:00;Sankt Johann im Pongau;504;81392;3;498;15;18,42933;0;17;0;462
16.09.2020 00:00:00;Tamsweg;505;20118;0;29;2;9,941346;0;1;0;26
16.09.2020 00:00:00;Zell am See;506;88168;5;421;13;14,74458;0;9;1;394
16.09.2020 00:00:00;Graz(Stadt);601;291134;18;1050;133;45,68343;1;40;16;841
16.09.2020 00:00:00;Deutschlandsberg;603;60871;3;91;22;36,14201;0;2;1;63
16.09.2020 00:00:00;Graz-Umgebung;606;157853;4;387;36;22,80603;0;36;3;303
16.09.2020 00:00:00;Leibnitz;610;85294;5;224;13;15,2414;0;4;0;203
16.09.2020 00:00:00;Leoben;611;59151;0;72;16;27,04942;0;3;1;49
16.09.2020 00:00:00;Liezen;612;79592;3;144;16;20,10252;0;2;1;124
16.09.2020 00:00:00;Murau;614;27449;3;23;10;36,4312;0;0;0;11
16.09.2020 00:00:00;Voitsberg;616;50947;4;119;7;13,73977;0;5;0;106
16.09.2020 00:00:00;Weiz;617;90916;6;261;17;18,69858;0;18;0;217
16.09.2020 00:00:00;Murtal;620;71356;2;103;5;7,007119;0;1;3;94
16.09.2020 00:00:00;Bruck-Mürzzuschlag;621;98054;1;130;11;11,21831;0;6;5;108
16.09.2020 00:00:00;Hartberg-Fürstenfeld;622;90619;3;356;16;17,65634;0;38;1;298
