Datum;BundeslandID;Name;BestaetigteFaelleBundeslaender;Todesfaelle;Genesen;Hospitalisierung;Intensivstation;Testungen;TestungenPCR;TestungenAntigen
2021-05-02T09:30:00+02:00;7;Tirol;60692;624;57992;98;27;3400214;863723;2536491
2021-05-02T09:30:00+02:00;8;Vorarlberg;28622;294;26358;43;10;2063720;233550;1830170
2021-05-02T09:30:00+02:00;9;Wien;134525;2208;128507;483;184;6937569;3551529;3386040
2021-05-02T09:30:00+02:00;10;Österreich;622110;10245;589534;1566;476;32383974;8577920;23806054
2021-05-03T09:30:00+02:00;1;Burgenland;17909;326;17077;43;19;1352004;209835;1142169
2021-05-03T09:30:00+02:00;2;Kärnten;38689;797;36795;59;10;1198413;284114;914299
2021-05-03T09:30:00+02:00;3;Niederösterreich;106553;1727;100834;299;93;7446666;1715671;5730995
2021-05-03T09:30:00+02:00;4;Oberösterreich;112207;1708;107528;219;63;4553813;690937;3862876
2021-05-03T09:30:00+02:00;5;Salzburg;48119;565;45970;78;19;1678692;364030;1314662
2021-05-03T09:30:00+02:00;6;Steiermark;75456;2003;69801;258;52;3834070;677105;3156965
2021-05-03T09:30:00+02:00;7;Tirol;60811;624;58208;96;27;3418004;867595;2550409
2021-05-03T09:30:00+02:00;8;Vorarlberg;28716;295;26451;52;10;2076646;234456;1842190
2021-05-03T09:30:00+02:00;9;Wien;134741;2215;128861;494;183;6937569;3551529;3386040
2021-05-03T09:30:00+02:00;10;Österreich;623201;10260;591525;1598;476;32495877;8595272;23900605
2021-05-04T09:30:00+02:00;1;Burgenland;17925;328;17122;47;19;1369564;210319;1159245
2021-05-04T09:30:00+02:00;2;Kärnten;38809;798;36936;58;9;1199456;285157;914299
2021-05-04T09:30:00+02:00;3;Niederösterreich;106755;1732;101140;309;88;7496161;1721394;5774767
2021-05-04T09:30:00+02:00;4;Oberösterreich;112457;1711;107923;215;60;4617613;693135;3924478
2021-05-04T09:30:00+02:00;5;Salzburg;48262;568;46176;77;20;1710527;365731;1344796
2021-05-04T09:30:00+02:00;6;Steiermark;75719;2013;70084;270;51;3890389;680785;3209604
2021-05-04T09:30:00+02:00;7;Tirol;60985;624;58376;98;27;3430976;871421;2559555
2021-05-04T09:30:00+02:00;8;Vorarlberg;28808;295;26545;59;8;2105596;235303;1870293
2021-05-04T09:30:00+02:00;9;Wien;134875;2222;129382;484;177;7075011;3617555;3457456
2021-05-04T09:30:00+02:00;10;Österreich;624595;10291;593684;1617;459;32895293;8680800;24214493
2021-05-05T09:30:00+02:00;1;Burgenland;17940;328;17157;40;17;1381715;211163;1170552
2021-05-05T09:30:00+02:00;2;Kärnten;38907;798;37036;54;8;1223220;287231;935989
2021-05-05T09:30:00+02:00;3;Niederösterreich;106899;1736;101480;290;86;7562753;1726672;5836081
2021-05-05T09:30:00+02:00;4;Oberösterreich;112811;1713;108283;215;61;4652977;696128;3956849
2021-05-05T09:30:00+02:00;5;Salzburg;48337;570;46309;77;19;1725579;367058;1358521
2021-05-05T09:30:00+02:00;6;Steiermark;76000;2019;70375;268;49;3943277;684791;3258486
2021-05-05T09:30:00+02:00;7;Tirol;61136;625;58584;98;26;3444450;875919;2568531
2021-05-05T09:30:00+02:00;8;Vorarlberg;28906;296;26671;56;8;2131720;236622;1895098
2021-05-05T09:30:00+02:00;9;Wien;135303;2226;129982;462;173;7175992;3691904;3484088
2021-05-05T09:30:00+02:00;10;Österreich;626239;10311;595877;1560;447;33241683;8777488;24464195
2021-05-06T09:30:00+02:00;1;Burgenland;17964;330;17213;38;17;1393362;211995;1181367
2021-05-06T09:30:00+02:00;2;Kärnten;38989;801;37124;52;10;1225046;288166;936880
2021-05-06T09:30:00+02:00;3;Niederösterreich;107062;1741;101741;271;79;7634765;1735894;5898871
2021-05-06T09:30:00+02:00;4;Oberösterreich;113098;1716;108577;198;63;4706863;698033;4008830
2021-05-06T09:30:00+02:00;5;Salzburg;48409;570;46426;72;20;1743147;368401;1374746
2021-05-06T09:30:00+02:00;6;Steiermark;76285;2020;70785;264;43;3978238;688286;3289952
2021-05-06T09:30:00+02:00;7;Tirol;61156;625;58780;96;24;3585669;878024;2707645
2021-05-06T09:30:00+02:00;8;Vorarlberg;28999;296;26804;51;9;2158163;237500;1920663
2021-05-06T09:30:00+02:00;9;Wien;135522;2234;130472;438;169;7277006;3756756;3520250
2021-05-06T09:30:00+02:00;10;Österreich;627484;10333;597922;1480;434;33702259;8863055;24839204
2021-05-07T09:30:00+02:00;1;Burgenland;17983;330;17256;36;17;1406623;212773;1193850
2021-05-07T09:30:00+02:00;2;Kärnten;39064;801;37259;46;10;1225824;288872;936952
2021-05-07T09:30:00+02:00;3;Niederösterreich;107185;1745;101979;254;82;7695901;1743527;5952374
2021-05-07T09:30:00+02:00;4;Oberösterreich;113313;1716;108885;193;65;4739112;700262;4038850
2021-05-07T09:30:00+02:00;5;Salzburg;48494;571;46584;70;17;1757951;369739;1388212
2021-05-07T09:30:00+02:00;6;Steiermark;76529;2025;71084;246;44;4011351;690933;3320418
2021-05-07T09:30:00+02:00;7;Tirol;61351;625;58918;86;23;3601073;884909;2716164
2021-05-07T09:30:00+02:00;8;Vorarlberg;29118;297;26939;49;9;2185984;238900;1947084
2021-05-07T09:30:00+02:00;9;Wien;135780;2241;130950;414;150;7366369;3818725;3547644
2021-05-07T09:30:00+02:00;10;Österreich;628817;10351;599854;1394;417;33990188;8948640;25041548
2021-05-08T09:30:00+02:00;1;Burgenland;18006;330;17297;34;17;1424333;213072;1211261
2021-05-08T09:30:00+02:00;2;Kärnten;39128;802;37406;48;9;1226748;289743;937005
2021-05-08T09:30:00+02:00;3;Niederösterreich;107414;1750;102375;248;81;7760621;1751360;6009261
2021-05-08T09:30:00+02:00;4;Oberösterreich;113571;1719;109222;173;61;4773735;702278;4071457
2021-05-08T09:30:00+02:00;5;Salzburg;48537;573;46733;73;18;1779423;370692;1408731
2021-05-08T09:30:00+02:00;6;Steiermark;76793;2030;71401;230;43;4051628;693489;3358139
2021-05-08T09:30:00+02:00;7;Tirol;61474;625;59093;88;28;3613854;888965;2724889
2021-05-08T09:30:00+02:00;8;Vorarlberg;29222;298;27050;41;8;2226116;240459;1985657
2021-05-08T09:30:00+02:00;9;Wien;135905;2247;131381;384;140;7443504;3868699;3574805
2021-05-08T09:30:00+02:00;10;Österreich;630050;10374;601958;1319;405;34299962;9018757;25281205
2021-05-09T09:30:00+02:00;1;Burgenland;18024;330;17331;30;16;1431182;214232;1216950
2021-05-09T09:30:00+02:00;2;Kärnten;39201;802;37526;49;9;1227262;290228;937034
2021-05-09T09:30:00+02:00;3;Niederösterreich;107616;1754;102728;228;74;7804041;1758513;6045528
2021-05-09T09:30:00+02:00;4;Oberösterreich;113734;1719;109609;173;63;4794344;703829;4090515
2021-05-09T09:30:00+02:00;5;Salzburg;48582;573;46837;68;18;1790871;371351;1419520
2021-05-09T09:30:00+02:00;6;Steiermark;76927;2030;71643;214;42;4076337;694960;3381377
2021-05-09T09:30:00+02:00;7;Tirol;61563;625;59357;82;27;3623459;891351;2732108
2021-05-09T09:30:00+02:00;8;Vorarlberg;29286;298;27153;40;9;2250566;241525;2009041
2021-05-09T09:30:00+02:00;9;Wien;136143;2251;131717;386;151;7506115;3912404;3593711
2021-05-09T09:30:00+02:00;10;Österreich;631076;10382;603901;1270;409;34504177;9078393;25425784
2021-05-10T09:30:00+02:00;1;Burgenland;18049;330;17385;29;16;1439691;214731;1224960
2021-05-10T09:30:00+02:00;2;Kärnten;39232;804;37633;49;10;1227666;290578;937088
2021-05-10T09:30:00+02:00;3;Niederösterreich;107731;1755;102915;227;72;7837987;1764758;6073229
2021-05-10T09:30:00+02:00;4;Oberösterreich;113838;1721;109958;171;60;4818439;704919;4113520
2021-05-10T09:30:00+02:00;5;Salzburg;48620;573;46927;66;18;1794193;372088;1422105
2021-05-10T09:30:00+02:00;6;Steiermark;77115;2030;71877;222;42;4078199;696822;3381377
2021-05-10T09:30:00+02:00;7;Tirol;61648;625;59521;83;29;3636270;893835;2742435
2021-05-10T09:30:00+02:00;8;Vorarlberg;29329;298;27332;41;8;2263315;242150;2021165
2021-05-10T09:30:00+02:00;9;Wien;136334;2256;131893;366;131;7543873;3925691;3618182
2021-05-10T09:30:00+02:00;10;Österreich;631896;10392;605441;1254;386;34639633;9105572;25534061
2021-05-11T09:30:00+02:00;1;Burgenland;18066;330;17419;29;16;1455545;215140;1240405
2021-05-11T09:30:00+02:00;2;Kärnten;39310;806;37757;47;9;1229754;291622;938132
2021-05-11T09:30:00+02:00;3;Niederösterreich;107847;1760;103205;218;67;7907389;1769112;6138277
2021-05-11T09:30:00+02:00;4;Oberösterreich;113964;1724;110241;162;52;4876182;706790;4169392
2021-05-11T09:30:00+02:00;5;Salzburg;48697;573;47089;60;19;1828764;372995;1455769
2021-05-11T09:30:00+02:00;6;Steiermark;77269;2034;72364;224;40;4129903;699906;3429997
2021-05-11T09:30:00+02:00;7;Tirol;61757;626;59701;87;29;3646781;896419;2750362
2021-05-11T09:30:00+02:00;8;Vorarlberg;29393;300;27465;36;7;2291760;243092;2048668
2021-05-11T09:30:00+02:00;9;Wien;136463;2260;132471;355;127;7637152;3984456;3652696
2021-05-11T09:30:00+02:00;10;Österreich;632766;10413;607712;1218;366;35003230;9179532;25823698
2021-05-12T09:30:00+02:00;1;Burgenland;18081;332;17467;26;15;1467008;215959;1251049
2021-05-12T09:30:00+02:00;2;Kärnten;39376;806;37841;45;7;1309335;293731;1015604
2021-05-12T09:30:00+02:00;3;Niederösterreich;107998;1761;103478;213;62;7966852;1774254;6192598
2021-05-12T09:30:00+02:00;4;Oberösterreich;114184;1727;110533;155;51;4909829;708501;4201328
2021-05-12T09:30:00+02:00;5;Salzburg;48761;573;47185;62;15;1844034;374117;1469917
2021-05-12T09:30:00+02:00;6;Steiermark;77436;2037;72646;219;37;4179323;703401;3475922
2021-05-12T09:30:00+02:00;7;Tirol;61891;626;59917;87;29;3657922;900261;2757661
2021-05-12T09:30:00+02:00;8;Vorarlberg;29481;300;27668;39;9;2313789;244115;2069674
2021-05-12T09:30:00+02:00;9;Wien;136752;2266;132931;320;119;7734926;4054658;3680268
2021-05-12T09:30:00+02:00;10;Österreich;633960;10428;609666;1166;344;35383018;9268997;26114021
2021-05-13T09:30:00+02:00;1;Burgenland;18098;333;17511;23;13;1478247;216436;1261811
2021-05-13T09:30:00+02:00;2;Kärnten;39443;809;37876;40;4;1311192;294320;1016872
2021-05-13T09:30:00+02:00;3;Niederösterreich;108132;1763;103689;186;64;8024719;1781644;6243075
2021-05-13T09:30:00+02:00;4;Oberösterreich;114339;1731;110602;143;46;4959174;710043;4249131
2021-05-13T09:30:00+02:00;5;Salzburg;48848;574;47324;54;14;1862735;375873;1486862
2021-05-13T09:30:00+02:00;6;Steiermark;77573;2035;72927;209;34;4219812;706135;3513677
2021-05-13T09:30:00+02:00;7;Tirol;61990;626;60081;76;28;3779126;903563;2875563
2021-05-13T09:30:00+02:00;8;Vorarlberg;29552;301;27812;31;10;2341732;245298;2096434
2021-05-13T09:30:00+02:00;9;Wien;136918;2272;133432;284;103;7821975;4115874;3706101
2021-05-13T09:30:00+02:00;10;Österreich;634893;10444;611254;1046;316;35798712;9349186;26449526
2021-05-14T09:30:00+02:00;1;Burgenland;18115;333;17536;20;12;1486326;217283;1269043
2021-05-14T09:30:00+02:00;2;Kärnten;39513;810;37960;47;6;1311813;294911;1016902
2021-05-14T09:30:00+02:00;3;Niederösterreich;108246;1765;103877;171;61;8055822;1787701;6268121
2021-05-14T09:30:00+02:00;4;Oberösterreich;114471;1732;110821;145;46;4978489;711404;4267085
2021-05-14T09:30:00+02:00;5;Salzburg;48882;576;47400;45;14;1870174;376735;1493439
2021-05-14T09:30:00+02:00;6;Steiermark;77722;2035;73103;192;34;4221618;707667;3513951
2021-05-14T09:30:00+02:00;7;Tirol;62071;626;60243;70;29;3790391;905979;2884412
2021-05-14T09:30:00+02:00;8;Vorarlberg;29631;301;27941;30;10;2358960;246106;2112854
2021-05-14T09:30:00+02:00;9;Wien;137129;2277;133642;272;110;7866320;4136206;3730114
2021-05-14T09:30:00+02:00;10;Österreich;635780;10455;612523;992;322;35939913;9383992;26555921
2021-05-15T09:30:00+02:00;1;Burgenland;18129;334;17560;21;9;1504261;217701;1286560
2021-05-15T09:30:00+02:00;2;Kärnten;39552;811;38121;29;5;1312408;295474;1016934
2021-05-15T09:30:00+02:00;3;Niederösterreich;108347;1765;104144;162;63;8113423;1794442;6318981
2021-05-15T09:30:00+02:00;4;Oberösterreich;114648;1734;111343;125;48;5009678;712844;4296834
2021-05-15T09:30:00+02:00;5;Salzburg;48915;576;47504;43;14;1889696;377202;1512494
2021-05-15T09:30:00+02:00;6;Steiermark;77821;2039;73516;205;37;4262577;709788;3552789
2021-05-15T09:30:00+02:00;7;Tirol;62153;627;60376;74;29;3801169;908432;2892737
2021-05-15T09:30:00+02:00;8;Vorarlberg;29682;301;28117;23;9;2391484;246827;2144657
2021-05-15T09:30:00+02:00;9;Wien;137177;2283;134122;291;107;7932899;4175585;3757314
2021-05-15T09:30:00+02:00;10;Österreich;636424;10470;614803;973;321;36217595;9438295;26779300
2021-05-16T09:30:00+02:00;1;Burgenland;18137;334;17583;22;8;1509785;218160;1291625
2021-05-16T09:30:00+02:00;2;Kärnten;39595;811;38202;29;3;1312915;295960;1016955
2021-05-16T09:30:00+02:00;3;Niederösterreich;108479;1765;104295;156;55;8147830;1798439;6349391
2021-05-16T09:30:00+02:00;4;Oberösterreich;114742;1735;111579;126;43;5026717;714031;4312686
2021-05-16T09:30:00+02:00;5;Salzburg;48882;576;47585;42;16;1898269;377747;1520522
2021-05-16T09:30:00+02:00;6;Steiermark;77939;2040;73806;179;32;4285484;711316;3574168
2021-05-16T09:30:00+02:00;7;Tirol;62211;627;60513;65;27;3809353;910463;2898890
2021-05-16T09:30:00+02:00;8;Vorarlberg;29747;301;28247;22;9;2410258;247869;2162389
2021-05-16T09:30:00+02:00;9;Wien;137365;2285;134338;256;100;7992464;4215933;3776531
2021-05-16T09:30:00+02:00;10;Österreich;637097;10474;616148;897;293;36393075;9489918;26903157
2021-05-17T09:30:00+02:00;1;Burgenland;18144;334;17604;21;7;1517991;218629;1299362
2021-05-17T09:30:00+02:00;2;Kärnten;39618;811;38221;32;3;1313439;296449;1016990
2021-05-17T09:30:00+02:00;3;Niederösterreich;108535;1766;104515;151;57;8178563;1802952;6375611
2021-05-17T09:30:00+02:00;4;Oberösterreich;114846;1735;111817;128;45;5051147;715205;4335942
2021-05-17T09:30:00+02:00;5;Salzburg;48894;577;47650;41;14;1898993;378296;1520697
2021-05-17T09:30:00+02:00;6;Steiermark;78028;2041;74035;180;28;4287187;713019;3574168
2021-05-17T09:30:00+02:00;7;Tirol;62262;627;60622;66;26;3822593;912487;2910106
2021-05-17T09:30:00+02:00;8;Vorarlberg;29785;301;28371;27;9;2417817;248380;2169437
2021-05-17T09:30:00+02:00;9;Wien;137461;2288;134472;258;104;8043717;4238580;3805137
2021-05-17T09:30:00+02:00;10;Österreich;637573;10480;617307;904;293;36531447;9523997;27007450
2021-05-18T09:30:00+02:00;1;Burgenland;18162;336;17641;22;8;1533956;219156;1314800
2021-05-18T09:30:00+02:00;2;Kärnten;39655;813;38310;35;2;1314141;297084;1017057
2021-05-18T09:30:00+02:00;3;Niederösterreich;108604;1769;104684;151;56;8235423;1807103;6428320
2021-05-18T09:30:00+02:00;4;Oberösterreich;114940;1736;112001;117;43;5094728;716639;4378089
2021-05-18T09:30:00+02:00;5;Salzburg;48939;576;47729;41;13;1927721;379229;1548492
2021-05-18T09:30:00+02:00;6;Steiermark;78122;2047;74276;188;26;4336839;714486;3622353
2021-05-18T09:30:00+02:00;7;Tirol;62382;627;60757;67;25;3832350;915335;2917015
2021-05-18T09:30:00+02:00;8;Vorarlberg;29819;301;28500;28;9;2440424;249161;2191263
2021-05-18T09:30:00+02:00;9;Wien;137532;2294;134900;250;93;8125236;4297285;3827951
2021-05-18T09:30:00+02:00;10;Österreich;638155;10499;618798;899;275;36840818;9595478;27245340
2021-05-19T09:30:00+02:00;1;Burgenland;18191;337;17670;21;8;1548756;219627;1329129
2021-05-19T09:30:00+02:00;2;Kärnten;39713;813;38413;34;1;1350222;297511;1052711
2021-05-19T09:30:00+02:00;3;Niederösterreich;108762;1771;104876;143;56;8316175;1814099;6502076
2021-05-19T09:30:00+02:00;4;Oberösterreich;115088;1736;112122;112;43;5136216;718680;4417536
2021-05-19T09:30:00+02:00;5;Salzburg;49003;576;47780;38;13;1943649;380503;1563146
